Unnamed: 0,ID_3,ID,ANHO_PLAN,ANHO-SIES,ANHO_SIES_CARR,ANHO_SIES_JOR,COD_PLA,ANHO,AÑO BÚSQUEDA SIES,Column6,PLAN_NOMBRE,JORNADA USACH,JORNADA SIES,ESTADO JORNADA,LLAVE,SIES_CARR,SIES,LLAVE SIES,PROGRAMA SIES,ID.1,OBSERVACIÓN,COD_PLAN2,COD CARRERA,Nombre carrera,REPLICA COD_SIES,DURACIÓN,Tipo Carrera  ,Nombre Título  ,COD_DEPTO,COD_DEPTO_2,COD_FAC,Columna2,FACULTAD,Columna1
40.0,CCIV-2015-7,1022-2015,2015-1022,2015-I71S1C90J2V1,2015-I71S1C90,2015-I71S1C90J2,1022.0,2015.0,2015.0,,CONSTRUCCIÓN CIVIL (V) -PARA EJECUCIÓN-,2.0,2.0,OK,10222015.0,I71S1C90,I71S1C90J2V1,2015I71S1C90J2V1,P/E CONSTRUCCION CIVIL,2015CCIV,SE ASUME QUE ESTE ES UN PLAN ESPECIAL,1022.0,CCIV,CONSTRUCCIÓN CIVIL,I71S1C90J2V1,7.0,Plan Especial,CONSTRUCTOR CIVIL,49.0,49.0,40.0,DPTO DE ING. EN OBRAS CIVILES,FACULTAD DE INGENIERÍA,40.0
41.0,CCIV-2016-7,1022-2016,2016-1022,2016-I71S1C90J2V1,2016-I71S1C90,2016-I71S1C90J2,1022.0,2016.0,2016.0,,CONSTRUCCIÓN CIVIL (V) -PARA EJECUCIÓN-,2.0,2.0,OK,10222016.0,I71S1C90,I71S1C90J2V1,2016I71S1C90J2V1,P/E CONSTRUCCION CIVIL,2016CCIV,SE ASUME QUE ESTE ES UN PLAN ESPECIAL,1022.0,CCIV,CONSTRUCCIÓN CIVIL,I71S1C90J2V1,7.0,Plan Especial,CONSTRUCTOR CIVIL,49.0,49.0,40.0,DPTO DE ING. EN OBRAS CIVILES,FACULTAD DE INGENIERÍA,40.0
42.0,CCIV-2017-7,1022-2017,2017-1022,2017-I71S1C90J2V1,2017-I71S1C90,2017-I71S1C90J2,1022.0,2017.0,2017.0,,CONSTRUCCIÓN CIVIL (V) -PARA EJECUCIÓN-,2.0,2.0,OK,10222017.0,I71S1C90,I71S1C90J2V1,2017I71S1C90J2V1,P/E CONSTRUCCION CIVIL,2017CCIV,SE ASUME QUE ESTE ES UN PLAN ESPECIAL,1022.0,CCIV,CONSTRUCCIÓN CIVIL,I71S1C90J2V1,7.0,Plan Especial,CONSTRUCTOR CIVIL,49.0,49.0,40.0,DPTO DE ING. EN OBRAS CIVILES,FACULTAD DE INGENIERÍA,40.0
43.0,CCIV-2018-7,1022-2018,2018-1022,2018-I71S1C90J2V1,2018-I71S1C90,2018-I71S1C90J2,1022.0,2018.0,2018.0,,CONSTRUCCIÓN CIVIL (V) -PARA EJECUCIÓN-,2.0,2.0,OK,10222018.0,I71S1C90,I71S1C90J2V1,2018I71S1C90J2V1,PLAN ESPECIAL CONSTRUCCION CIVIL,2018CCIV,SE ASUME QUE ESTE ES UN PLAN ESPECIAL,1022.0,CCIV,CONSTRUCCIÓN CIVIL,I71S1C90J2V1,7.0,Plan Especial,CONSTRUCTOR CIVIL,49.0,49.0,40.0,DPTO DE ING. EN OBRAS CIVILES,FACULTAD DE INGENIERÍA,40.0
44.0,CCIV-2019-7,1022-2019,2019-1022,2019-I71S1C90J2V1,2019-I71S1C90,2019-I71S1C90J2,1022.0,2019.0,2019.0,,CONSTRUCCIÓN CIVIL (V) -PARA EJECUCIÓN-,2.0,2.0,OK,10222019.0,I71S1C90,I71S1C90J2V1,2019I71S1C90J2V1,PLAN ESPECIAL CONSTRUCCION CIVIL,2019CCIV,SE ASUME QUE ESTE ES UN PLAN ESPECIAL,1022.0,CCIV,CONSTRUCCIÓN CIVIL,I71S1C90J2V1,7.0,Plan Especial,CONSTRUCTOR CIVIL,49.0,49.0,40.0,DPTO DE ING. EN OBRAS CIVILES,FACULTAD DE INGENIERÍA,40.0
45.0,CCIV-2020-7,1022-2020,2020-1022,2020-I71S1C90J2V1,2020-I71S1C90,2020-I71S1C90J2,1022.0,2020.0,2020.0,,CONSTRUCCIÓN CIVIL (V) -PARA EJECUCIÓN-,2.0,2.0,OK,10222020.0,I71S1C90,I71S1C90J2V1,2020I71S1C90J2V1,PLAN ESPECIAL CONSTRUCCION CIVIL,2020CCIV,SE ASUME QUE ESTE ES UN PLAN ESPECIAL,1022.0,CCIV,CONSTRUCCIÓN CIVIL,I71S1C90J2V1,7.0,Plan Especial,CONSTRUCTOR CIVIL,49.0,49.0,40.0,DPTO DE ING. EN OBRAS CIVILES,FACULTAD DE INGENIERÍA,40.0
46.0,CCIV-2021-7,1022-2021,2021-1022,2021-I71S1C90J2V1,2021-I71S1C90,2021-I71S1C90J2,1022.0,2021.0,2021.0,,CONSTRUCCIÓN CIVIL (V) -PARA EJECUCIÓN-,2.0,2.0,OK,10222021.0,I71S1C90,I71S1C90J2V1,2021I71S1C90J2V1,PLAN ESPECIAL CONSTRUCCION CIVIL,2021CCIV,0,1022.0,CCIV,CONSTRUCCIÓN CIVIL,I71S1C90J2V1,7.0,Plan Especial,CONSTRUCTOR CIVIL,49.0,49.0,40.0,DPTO DE ING. EN OBRAS CIVILES,FACULTAD DE INGENIERÍA,40.0
47.0,CCIV-2022-7,1022-2022,2022-1022,2022-I71S1C90J2V1,2022-I71S1C90,2022-I71S1C90J2,1022.0,2022.0,2022.0,,CONSTRUCCIÓN CIVIL (V) -PARA EJECUCIÓN-,2.0,2.0,OK,10222022.0,I71S1C90,I71S1C90J2V1,2022I71S1C90J2V1,PLAN ESPECIAL CONSTRUCCION CIVIL,2022CCIV,0,1022.0,CCIV,CONSTRUCCIÓN CIVIL,I71S1C90J2V1,7.0,Plan Especial,CONSTRUCTOR CIVIL,49.0,49.0,40.0,DPTO DE ING. EN OBRAS CIVILES,FACULTAD DE INGENIERÍA,40.0
48.0,CCIV-2023-7,1022-2023,2023-1022,2023-I71S1C90J2V1,2023-I71S1C90,2023-I71S1C90J2,1022.0,2023.0,2023.0,,CONSTRUCCIÓN CIVIL (V) -PARA EJECUCIÓN-,2.0,2.0,OK,10222023.0,I71S1C90,I71S1C90J2V1,2023I71S1C90J2V1,PLAN ESPECIAL CONSTRUCCION CIVIL,2023CCIV,,1022.0,CCIV,CONSTRUCCIÓN CIVIL,I71S1C90J2V1,7.0,Plan Especial,CONSTRUCTOR CIVIL,49.0,49.0,40.0,DPTO DE ING. EN OBRAS CIVILES,FACULTAD DE INGENIERÍA,40.0
49.0,CCIV-2013-7,1023-2013,2013-1023,2013-I71S1C90J2V1,2013-I71S1C90,2013-I71S1C90J2,1023.0,2013.0,2013.0,,CONSTRUCCIÓN CIVIL,2.0,2.0,OK,10232013.0,I71S1C90,I71S1C90J2V1,2013I71S1C90J2V1,P/E CONSTRUCCION CIVIL,2013CCIV,APARECE EN MU 2021,1023.0,CCIV,CONSTRUCCIÓN CIVIL,I71S1C90J2V1,7.0,Plan Especial,CONSTRUCTOR CIVIL,49.0,49.0,40.0,DPTO DE ING. EN OBRAS CIVILES,FACULTAD DE INGENIERÍA,40.0
50.0,CCIV-2014-7,1023-2014,2014-1023,2014-I71S1C90J2V1,2014-I71S1C90,2014-I71S1C90J2,1023.0,2014.0,2014.0,,CONSTRUCCIÓN CIVIL,2.0,2.0,OK,10232014.0,I71S1C90,I71S1C90J2V1,2014I71S1C90J2V1,P/E CONSTRUCCION CIVIL,2014CCIV,APARECE EN MU 2021,1023.0,CCIV,CONSTRUCCIÓN CIVIL,I71S1C90J2V1,7.0,Plan Especial,CONSTRUCTOR CIVIL,49.0,49.0,40.0,DPTO DE ING. EN OBRAS CIVILES,FACULTAD DE INGENIERÍA,40.0
51.0,CCIV-2015-7,1023-2015,2015-1023,2015-I71S1C90J2V1,2015-I71S1C90,2015-I71S1C90J2,1023.0,2015.0,2015.0,,CONSTRUCCIÓN CIVIL,2.0,2.0,OK,10232015.0,I71S1C90,I71S1C90J2V1,2015I71S1C90J2V1,P/E CONSTRUCCION CIVIL,2015CCIV,APARECE EN MU 2021,1023.0,CCIV,CONSTRUCCIÓN CIVIL,I71S1C90J2V1,7.0,Plan Especial,CONSTRUCTOR CIVIL,49.0,49.0,40.0,DPTO DE ING. EN OBRAS CIVILES,FACULTAD DE INGENIERÍA,40.0
52.0,CCIV-2016-7,1023-2016,2016-1023,2016-I71S1C90J2V1,2016-I71S1C90,2016-I71S1C90J2,1023.0,2016.0,2016.0,,CONSTRUCCIÓN CIVIL,2.0,2.0,OK,10232016.0,I71S1C90,I71S1C90J2V1,2016I71S1C90J2V1,P/E CONSTRUCCION CIVIL,2016CCIV,"NO EXISTE EN OA LA CARRERA MENCIONADA, SE ASOCIA AL PLAN ESPECIAL",1023.0,CCIV,CONSTRUCCIÓN CIVIL,I71S1C90J2V1,7.0,Plan Especial,CONSTRUCTOR CIVIL,49.0,49.0,40.0,DPTO DE ING. EN OBRAS CIVILES,FACULTAD DE INGENIERÍA,40.0
53.0,CCIV-2017-7,1023-2017,2017-1023,2017-I71S1C90J2V1,2017-I71S1C90,2017-I71S1C90J2,1023.0,2017.0,2017.0,,CONSTRUCCIÓN CIVIL,2.0,2.0,OK,10232017.0,I71S1C90,I71S1C90J2V1,2017I71S1C90J2V1,P/E CONSTRUCCION CIVIL,2017CCIV,"NO EXISTE EN OA LA CARRERA MENCIONADA, SE ASOCIA AL PLAN ESPECIAL",1023.0,CCIV,CONSTRUCCIÓN CIVIL,I71S1C90J2V1,7.0,Plan Especial,CONSTRUCTOR CIVIL,49.0,49.0,40.0,DPTO DE ING. EN OBRAS CIVILES,FACULTAD DE INGENIERÍA,40.0
54.0,CCIV-2018-7,1023-2018,2018-1023,2018-I71S1C90J2V1,2018-I71S1C90,2018-I71S1C90J2,1023.0,2018.0,2018.0,,CONSTRUCCIÓN CIVIL,2.0,2.0,OK,10232018.0,I71S1C90,I71S1C90J2V1,2018I71S1C90J2V1,PLAN ESPECIAL CONSTRUCCION CIVIL,2018CCIV,"NO EXISTE EN OA LA CARRERA MENCIONADA, SE ASOCIA AL PLAN ESPECIAL",1023.0,CCIV,CONSTRUCCIÓN CIVIL,I71S1C90J2V1,7.0,Plan Especial,CONSTRUCTOR CIVIL,49.0,49.0,40.0,DPTO DE ING. EN OBRAS CIVILES,FACULTAD DE INGENIERÍA,40.0
55.0,CCIV-2019-7,1023-2019,2019-1023,2019-I71S1C90J2V1,2019-I71S1C90,2019-I71S1C90J2,1023.0,2019.0,2019.0,,CONSTRUCCIÓN CIVIL,2.0,2.0,OK,10232019.0,I71S1C90,I71S1C90J2V1,2019I71S1C90J2V1,PLAN ESPECIAL CONSTRUCCION CIVIL,2019CCIV,"NO EXISTE EN OA LA CARRERA MENCIONADA, SE ASOCIA AL PLAN ESPECIAL",1023.0,CCIV,CONSTRUCCIÓN CIVIL,I71S1C90J2V1,7.0,Plan Especial,CONSTRUCTOR CIVIL,49.0,49.0,40.0,DPTO DE ING. EN OBRAS CIVILES,FACULTAD DE INGENIERÍA,40.0
56.0,CCIV-2020-7,1023-2020,2020-1023,2020-I71S1C90J2V1,2020-I71S1C90,2020-I71S1C90J2,1023.0,2020.0,2020.0,,CONSTRUCCIÓN CIVIL,2.0,2.0,OK,10232020.0,I71S1C90,I71S1C90J2V1,2020I71S1C90J2V1,PLAN ESPECIAL CONSTRUCCION CIVIL,2020CCIV,"NO EXISTE EN OA LA CARRERA MENCIONADA, SE ASOCIA AL PLAN ESPECIAL",1023.0,CCIV,CONSTRUCCIÓN CIVIL,I71S1C90J2V1,7.0,Plan Especial,CONSTRUCTOR CIVIL,49.0,49.0,40.0,DPTO DE ING. EN OBRAS CIVILES,FACULTAD DE INGENIERÍA,40.0
57.0,CCIV-2021-7,1023-2021,2021-1023,2021-I71S1C90J2V1,2021-I71S1C90,2021-I71S1C90J2,1023.0,2021.0,2021.0,,CONSTRUCCIÓN CIVIL,2.0,2.0,OK,10232021.0,I71S1C90,I71S1C90J2V1,2021I71S1C90J2V1,PLAN ESPECIAL CONSTRUCCION CIVIL,2021CCIV,SIN OBSERVACIONES,1023.0,CCIV,CONSTRUCCIÓN CIVIL,I71S1C90J2V1,7.0,Plan Especial,CONSTRUCTOR CIVIL,49.0,49.0,40.0,DPTO DE ING. EN OBRAS CIVILES,FACULTAD DE INGENIERÍA,40.0
58.0,CCIV-2022-7,1023-2022,2022-1023,2022-I71S1C90J2V1,2022-I71S1C90,2022-I71S1C90J2,1023.0,2022.0,2022.0,,CONSTRUCCIÓN CIVIL,2.0,2.0,OK,10232022.0,I71S1C90,I71S1C90J2V1,2022I71S1C90J2V1,PLAN ESPECIAL CONSTRUCCION CIVIL,2022CCIV,SIN OBSERVACIONES,1023.0,CCIV,CONSTRUCCIÓN CIVIL,I71S1C90J2V1,7.0,Plan Especial,CONSTRUCTOR CIVIL,49.0,49.0,40.0,DPTO DE ING. EN OBRAS CIVILES,FACULTAD DE INGENIERÍA,40.0
59.0,CCIV-2023-7,1023-2023,2023-1023,2023-I71S1C90J2V1,2023-I71S1C90,2023-I71S1C90J2,1023.0,2023.0,2023.0,,CONSTRUCCIÓN CIVIL,2.0,2.0,OK,10232023.0,I71S1C90,I71S1C90J2V1,2023I71S1C90J2V1,PLAN ESPECIAL CONSTRUCCION CIVIL,2023CCIV,,1023.0,CCIV,CONSTRUCCIÓN CIVIL,I71S1C90J2V1,7.0,Plan Especial,CONSTRUCTOR CIVIL,49.0,49.0,40.0,DPTO DE ING. EN OBRAS CIVILES,FACULTAD DE INGENIERÍA,40.0
60.0,IETEXT-2010-14,1050-2010,2005-1050,2005-I71S1C33J1V1,2005-I71S1C33,2005-I71S1C33J1,1050.0,2005.0,2010.0,,INGENIERÍA DE EJECUCIÓN EN TEXTIL,1.0,1.0,OK,10502005.0,I71S1C33,I71S1C33J1V1,2010I71S1C33J1V1,INGENIERIA DE EJECUCION TEXTIL,2010IETEXT,SIN OBSERVACIONES,1050.0,IETEXT,INGENIERÍA DE EJECUCIÓN EN TEXTIL,I71S1C33J1V1,14.0,Plan Regular,INGENIERO DE EJECUCION TEXTIL,47.0,47.0,40.0,DPTO DE INGENIERÍA QUÍMICA,FACULTAD DE INGENIERÍA,40.0
61.0,IEELEC-2010-14,1051-2010,2005-1051,2005-I71S1C25J1V1,2005-I71S1C25,2005-I71S1C25J1,1051.0,2005.0,2010.0,,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,1.0,1.0,OK,10512005.0,I71S1C25,I71S1C25J1V1,2010I71S1C25J1V1,INGENIERIA DE EJECUCION EN ELECTRICIDAD,2010IEELEC,SIN OBSERVACIONES,1051.0,IEELEC,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,I71S1C25J1V1,14.0,Plan Regular,INGENIERO DE EJECUCION EN ELECTRICIDAD,41.0,41.0,40.0,DPTO DE INGENIERÍA ELÉCTRICA,FACULTAD DE INGENIERÍA,40.0
62.0,IEELEC-2010-14,1051-2010,2007-1051,2007-I71S1C25J1V1,2007-I71S1C25,2007-I71S1C25J1,1051.0,2007.0,2010.0,,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,1.0,1.0,OK,10512007.0,I71S1C25,I71S1C25J1V1,2010I71S1C25J1V1,INGENIERIA DE EJECUCION EN ELECTRICIDAD,2010IEELEC,SIN OBSERVACIONES,1051.0,IEELEC,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,I71S1C25J1V1,14.0,Plan Regular,INGENIERO DE EJECUCION EN ELECTRICIDAD,41.0,41.0,40.0,DPTO DE INGENIERÍA ELÉCTRICA,FACULTAD DE INGENIERÍA,40.0
63.0,IEELEC-2010-14,1051-2010,2009-1051,2009-I71S1C25J1V1,2009-I71S1C25,2009-I71S1C25J1,1051.0,2009.0,2010.0,,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,1.0,1.0,OK,10512009.0,I71S1C25,I71S1C25J1V1,2010I71S1C25J1V1,INGENIERIA DE EJECUCION EN ELECTRICIDAD,2010IEELEC,SIN OBSERVACIONES,1051.0,IEELEC,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,I71S1C25J1V1,14.0,Plan Regular,INGENIERO DE EJECUCION EN ELECTRICIDAD,41.0,41.0,40.0,DPTO DE INGENIERÍA ELÉCTRICA,FACULTAD DE INGENIERÍA,40.0
64.0,IEELEC-2010-14,1051-2010,2010-1051,2010-I71S1C25J1V1,2010-I71S1C25,2010-I71S1C25J1,1051.0,2010.0,2010.0,,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,1.0,1.0,OK,10512010.0,I71S1C25,I71S1C25J1V1,2010I71S1C25J1V1,INGENIERIA DE EJECUCION EN ELECTRICIDAD,2010IEELEC,SIN OBSERVACIONES,1051.0,IEELEC,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,I71S1C25J1V1,14.0,Plan Regular,INGENIERO DE EJECUCION EN ELECTRICIDAD,41.0,41.0,40.0,DPTO DE INGENIERÍA ELÉCTRICA,FACULTAD DE INGENIERÍA,40.0
65.0,IEELEC-2011-8,1051-2011,2011-1051,2011-I71S1C25J1V1,2011-I71S1C25,2011-I71S1C25J1,1051.0,2011.0,2011.0,,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,1.0,1.0,OK,10512011.0,I71S1C25,I71S1C25J1V1,2011I71S1C25J1V1,INGENIERIA DE EJECUCION EN ELECTRICIDAD,2011IEELEC,SIN OBSERVACIONES,1051.0,IEELEC,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,I71S1C25J1V1,8.0,Plan Regular,INGENIERO DE EJECUCION EN ELECTRICIDAD,41.0,41.0,40.0,DPTO DE INGENIERÍA ELÉCTRICA,FACULTAD DE INGENIERÍA,40.0
66.0,IEELEC-2012-8,1051-2012,2012-1051,2012-I71S1C25J1V1,2012-I71S1C25,2012-I71S1C25J1,1051.0,2012.0,2012.0,,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,1.0,1.0,OK,10512012.0,I71S1C25,I71S1C25J1V1,2012I71S1C25J1V1,INGENIERIA DE EJECUCION EN ELECTRICIDAD,2012IEELEC,SIN OBSERVACIONES,1051.0,IEELEC,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,I71S1C25J1V1,8.0,Plan Regular,INGENIERO DE EJECUCION EN ELECTRICIDAD,41.0,41.0,40.0,DPTO DE INGENIERÍA ELÉCTRICA,FACULTAD DE INGENIERÍA,40.0
67.0,IEELEC-2013-8,1051-2013,2013-1051,2013-I71S1C25J1V1,2013-I71S1C25,2013-I71S1C25J1,1051.0,2013.0,2013.0,,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,1.0,1.0,OK,10512013.0,I71S1C25,I71S1C25J1V1,2013I71S1C25J1V1,INGENIERIA DE EJECUCION EN ELECTRICIDAD,2013IEELEC,SIN OBSERVACIONES,1051.0,IEELEC,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,I71S1C25J1V1,8.0,Plan Regular,INGENIERO DE EJECUCION EN ELECTRICIDAD,41.0,41.0,40.0,DPTO DE INGENIERÍA ELÉCTRICA,FACULTAD DE INGENIERÍA,40.0
68.0,IEELEC-2014-8,1051-2014,2014-1051,2014-I71S1C25J1V1,2014-I71S1C25,2014-I71S1C25J1,1051.0,2014.0,2014.0,,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,1.0,1.0,OK,10512014.0,I71S1C25,I71S1C25J1V1,2014I71S1C25J1V1,INGENIERIA DE EJECUCION EN ELECTRICIDAD,2014IEELEC,SIN OBSERVACIONES,1051.0,IEELEC,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,I71S1C25J1V1,8.0,Plan Regular,INGENIERO DE EJECUCION EN ELECTRICIDAD,41.0,41.0,40.0,DPTO DE INGENIERÍA ELÉCTRICA,FACULTAD DE INGENIERÍA,40.0
69.0,IEGEOM-2010-14,1052-2010,2008-1052,2008-I71S1C27J1V1,2008-I71S1C27,2008-I71S1C27J1,1052.0,2008.0,2010.0,,INGENIERÍA DE EJECUCIÓN EN GEOMENSURA,1.0,1.0,OK,10522008.0,I71S1C27,I71S1C27J1V1,2010I71S1C27J1V1,INGENIERIA DE EJECUCION EN GEOMENSURA,2010IEGEOM,SIN OBSERVACIONES,1052.0,IEGEOM,INGENIERÍA DE EJECUCIÓN EN GEOMENSURA,I71S1C27J1V1,14.0,Plan Regular,INGENIERO DE EJECUCION EN GEOMENSURA,43.0,43.0,40.0,DPTO DE INGENIERÍA GEOGRÁFICA,FACULTAD DE INGENIERÍA,40.0
70.0,IEINF-2010-14,1053-2010,2004-1053,2004-I71S1C24J1V1,2004-I71S1C24,2004-I71S1C24J1,1053.0,2004.0,2010.0,,INGENIERÍA DE EJECUCIÓN EN COMPUTACIÓN E INFORMÁTICA,1.0,1.0,OK,10532004.0,I71S1C24,I71S1C24J1V1,2010I71S1C24J1V1,INGENIERIA DE EJECUCION EN COMPUTACION E INFORMATICA,2010IEINF,SIN OBSERVACIONES,1053.0,IEINF,INGENIERÍA DE EJECUCIÓN EN COMPUTACIÓN E INFORMÁTICA,I71S1C24J1V1,14.0,Plan Regular,INGENIERO DE EJECUCION EN COMPUTACION E INFORMATICA,45.0,45.0,40.0,DPTO DE INGENIERÍA INFORMÁTICA,FACULTAD DE INGENIERÍA,40.0
71.0,IEINF-2010-14,1053-2010,2005-1053,2005-I71S1C24J1V1,2005-I71S1C24,2005-I71S1C24J1,1053.0,2005.0,2010.0,,INGENIERÍA DE EJECUCIÓN EN COMPUTACIÓN E INFORMÁTICA,1.0,1.0,OK,10532005.0,I71S1C24,I71S1C24J1V1,2010I71S1C24J1V1,INGENIERIA DE EJECUCION EN COMPUTACION E INFORMATICA,2010IEINF,SIN OBSERVACIONES,1053.0,IEINF,INGENIERÍA DE EJECUCIÓN EN COMPUTACIÓN E INFORMÁTICA,I71S1C24J1V1,14.0,Plan Regular,INGENIERO DE EJECUCION EN COMPUTACION E INFORMATICA,45.0,45.0,40.0,DPTO DE INGENIERÍA INFORMÁTICA,FACULTAD DE INGENIERÍA,40.0
72.0,IEINF-2014-8,1053-2014,2014-1053,2014-I71S1C24J1V1,2014-I71S1C24,2014-I71S1C24J1,1053.0,2014.0,2014.0,,INGENIERÍA DE EJECUCIÓN EN COMPUTACIÓN E INFORMÁTICA,1.0,1.0,OK,10532014.0,I71S1C24,I71S1C24J1V1,2014I71S1C24J1V1,INGENIERIA DE EJECUCION EN COMPUTACION E INFORMATICA,2014IEINF,SIN OBSERVACIONES,1053.0,IEINF,INGENIERÍA DE EJECUCIÓN EN COMPUTACIÓN E INFORMÁTICA,I71S1C24J1V1,8.0,Plan Regular,INGENIERO DE EJECUCION EN COMPUTACION E INFORMATICA,45.0,45.0,40.0,DPTO DE INGENIERÍA INFORMÁTICA,FACULTAD DE INGENIERÍA,40.0
73.0,IEINF-2015-8,1053-2015,2015-1053,2015-I71S1C24J1V1,2015-I71S1C24,2015-I71S1C24J1,1053.0,2015.0,2015.0,,INGENIERÍA DE EJECUCIÓN EN COMPUTACIÓN E INFORMÁTICA,1.0,1.0,OK,10532015.0,I71S1C24,I71S1C24J1V1,2015I71S1C24J1V1,INGENIERIA DE EJECUCION EN COMPUTACION E INFORMATICA,2015IEINF,SIN OBSERVACIONES,1053.0,IEINF,INGENIERÍA DE EJECUCIÓN EN COMPUTACIÓN E INFORMÁTICA,I71S1C24J1V1,8.0,Plan Regular,INGENIERO DE EJECUCION EN COMPUTACION E INFORMATICA,45.0,45.0,40.0,DPTO DE INGENIERÍA INFORMÁTICA,FACULTAD DE INGENIERÍA,40.0
74.0,IEINF-2016-8,1053-2016,2016-1053,2016-I71S1C24J1V1,2016-I71S1C24,2016-I71S1C24J1,1053.0,2016.0,2016.0,,INGENIERÍA DE EJECUCIÓN EN COMPUTACIÓN E INFORMÁTICA,1.0,1.0,OK,10532016.0,I71S1C24,I71S1C24J1V1,2016I71S1C24J1V1,INGENIERIA DE EJECUCION EN COMPUTACION E INFORMATICA,2016IEINF,SIN OBSERVACIONES,1053.0,IEINF,INGENIERÍA DE EJECUCIÓN EN COMPUTACIÓN E INFORMÁTICA,I71S1C24J1V1,8.0,Plan Regular,INGENIERO DE EJECUCION EN COMPUTACION E INFORMATICA,45.0,45.0,40.0,DPTO DE INGENIERÍA INFORMÁTICA,FACULTAD DE INGENIERÍA,40.0
75.0,IEINF-2017-8,1053-2017,2017-1053,2017-I71S1C24J1V1,2017-I71S1C24,2017-I71S1C24J1,1053.0,2017.0,2017.0,,INGENIERÍA DE EJECUCIÓN EN COMPUTACIÓN E INFORMÁTICA,1.0,1.0,OK,10532017.0,I71S1C24,I71S1C24J1V1,2017I71S1C24J1V1,INGENIERIA DE EJECUCION EN COMPUTACION E INFORMATICA,2017IEINF,SIN OBSERVACIONES,1053.0,IEINF,INGENIERÍA DE EJECUCIÓN EN COMPUTACIÓN E INFORMÁTICA,I71S1C24J1V1,8.0,Plan Regular,INGENIERO DE EJECUCION EN COMPUTACION E INFORMATICA,45.0,45.0,40.0,DPTO DE INGENIERÍA INFORMÁTICA,FACULTAD DE INGENIERÍA,40.0
76.0,IEINF-2018-8,1053-2018,2018-1053,2018-I71S1C24J1V1,2018-I71S1C24,2018-I71S1C24J1,1053.0,2018.0,2018.0,,INGENIERÍA DE EJECUCIÓN EN COMPUTACIÓN E INFORMÁTICA,1.0,1.0,OK,10532018.0,I71S1C24,I71S1C24J1V1,2018I71S1C24J1V1,INGENIERIA DE EJECUCION EN COMPUTACION E INFORMATICA,2018IEINF,SIN OBSERVACIONES,1053.0,IEINF,INGENIERÍA DE EJECUCIÓN EN COMPUTACIÓN E INFORMÁTICA,I71S1C24J1V1,8.0,Plan Regular,INGENIERO DE EJECUCION EN COMPUTACION E INFORMATICA,45.0,45.0,40.0,DPTO DE INGENIERÍA INFORMÁTICA,FACULTAD DE INGENIERÍA,40.0
77.0,IEINF-2019-8,1053-2019,2019-1053,2019-I71S1C24J1V1,2019-I71S1C24,2019-I71S1C24J1,1053.0,2019.0,2019.0,,INGENIERÍA DE EJECUCIÓN EN COMPUTACIÓN E INFORMÁTICA,1.0,1.0,OK,10532019.0,I71S1C24,I71S1C24J1V1,2019I71S1C24J1V1,INGENIERIA DE EJECUCION EN COMPUTACION E INFORMATICA,2019IEINF,SIN OBSERVACIONES,1053.0,IEINF,INGENIERÍA DE EJECUCIÓN EN COMPUTACIÓN E INFORMÁTICA,I71S1C24J1V1,8.0,Plan Regular,INGENIERO DE EJECUCION EN COMPUTACION E INFORMATICA,45.0,45.0,40.0,DPTO DE INGENIERÍA INFORMÁTICA,FACULTAD DE INGENIERÍA,40.0
78.0,IEIND-2010-14,1054-2010,2005-1054,2005-I71S1C31J1V1,2005-I71S1C31,2005-I71S1C31J1,1054.0,2005.0,2010.0,,INGENIERÍA DE EJECUCIÓN EN INDUSTRIAL,1.0,1.0,OK,10542005.0,I71S1C31,I71S1C31J1V1,2010I71S1C31J1V1,INGENIERIA DE EJECUCION INDUSTRIAL,2010IEIND,SIN OBSERVACIONES,1054.0,IEIND,INGENIERÍA DE EJECUCIÓN EN LA ESPECIALIDAD DE INDUSTRIAS,I71S1C31J1V1,14.0,Plan Regular,INGENIERO DE EJECUCION EN INDUSTRIA,46.0,46.0,40.0,DPTO DE INGENIERÍA INDUSTRIAL,FACULTAD DE INGENIERÍA,40.0
